latitude,longitude,lat_bin,lon_bin,cell_id
5.4029331118159,116.245392480005,47,148,47148
68.0227897453579,25.7317185225431,79,102,79102
-33.5704979020218,-62.6534718901202,28,58,28058
1.99805008054718,35.9376267014355,45,107,45107
-4.58809796772279,137.441230500491,42,158,42158
43.9641252556548,26.478925229045,66,103,66103
57.44685275774889,88.6120230862753,73,134,73134
-17.7037420367622,-65.89741254373871,36,57,36057
-15.8108262146476,133.381962019559,37,156,37156
-23.6244404042892,-70.3110509420565,33,54,33054
-36.751691496271505,-60.4652476709432,26,59,26059
-6.61756730254774,-55.500266662352495,41,62,41062
-18.2363417614102,25.4332299154694,35,102,35102
50.533099788285696,19.0640206158606,70,99,70099
16.6550353085211,-14.9557167369031,53,82,53082
-17.5797092337625,-48.7341473781242,36,65,36065
40.9540393590124,19.7258858659797,65,99,65099
54.7945139496728,85.02698350919471,72,132,72132
-37.7118307181556,140.857967784477,26,160,26160
23.6624581147281,-110.42320704074,56,34,56034
13.3909236792307,-11.641202295948,51,84,51084
-0.551147033262967,37.621977742366894,44,108,44108
-20.199681348857,-41.105083424136495,34,69,34069
43.0072039421542,17.2691386137115,66,98,66098
63.2672404226439,123.683143052379,76,151,76151
39.8031758929952,42.6311166691948,64,111,64111
-12.7399236179504,131.464882010308,38,155,38155
-19.0457463795403,-68.0640600411684,35,55,35055
15.3508038487545,100.388029150735,52,140,52140
-33.195699445703,148.29298862037,28,164,28164
53.3117434494012,37.9523270377788,71,108,71108
-31.4204058246942,22.5349028003205,29,101,29101
-34.083280842435,135.658871738739,27,157,27157
0.756371802682326,39.6074170297652,45,109,45109
-37.126538680522,-62.9853345081198,26,58,26058
51.9748808273588,114.005201733387,70,147,70147
14.8981906404017,-16.5394290159209,52,81,52081
43.48753215344951,104.071491514248,66,142,66142
61.0563601886308,73.74201974790431,75,126,75126
-31.0484270822472,116.714332356669,29,148,29148
12.6863554575911,-14.9385454824461,51,82,51082
-3.7374340517926,-49.52799548733,43,65,43065
-21.1484232502173,22.3331568562787,34,101,34101
46.627525869528895,44.297421857306,68,112,68112
-18.2972908665184,-41.7177669396626,35,69,35069
-23.3188591354992,-53.850745898062094,33,63,33063
48.9918467,89.9198684,69,134,69134
64.6723712868541,43.3910175450327,77,111,77111
8.8687944339415,-2.34385301175407,49,88,49088
51.5634972607314,21.3321504230569,70,100,70100
49.6075549467034,41.5346134269184,69,110,69110
30.8785154756959,-112.300357665193,60,33,60033
-3.34525426875011,-39.863633240144495,43,70,43070
53.3231942710931,79.23661882864191,71,129,71129
47.79366309821489,12.9570101435549,68,96,68096
50.197210507679905,17.579316269162,70,98,70098
-18.1015108003224,135.663637614732,35,157,35157
-34.5124870228419,144.936215238548,27,162,27162
3.08723085470784,36.0914353937685,46,108,46108
37.0787513784144,40.3610824824612,63,110,63110
45.41776047330529,21.6110735723145,67,100,67100
63.2173749691511,66.95301954847551,76,123,76123
11.0753683785373,105.851637065076,50,142,50142
50.2117989951452,19.1073196803805,70,99,70099
50.4937428653562,22.040571634623,70,101,70101
-17.5334942686487,-69.6173271151503,36,55,36055
61.398649532669104,-45.160138654458706,75,67,75067
42.112103253342895,25.3546973351316,66,102,66102
44.445448953635506,111.098170436042,67,145,67145
52.378763697698304,107.891964943374,71,143,71143
45.5368875171914,19.299552955878,67,99,67099
-18.91190870691,134.114627547952,35,157,35157
5.18333310569712,102.237998767993,47,141,47141
19.9612382299695,81.1604974459326,54,130,54130
-7.65204658533242,-49.0603211102595,41,65,41065
44.962891638120304,110.103562621959,67,145,67145
15.5902987620294,100.254173683415,52,140,52140
26.3270074542775,-104.767734255854,58,37,58037
37.4550753180365,127.230719856278,63,153,63153
-6.27753845273744,-47.76598459975649,41,66,41066
-16.7986168279024,-44.9169089050484,36,67,36067
10.6729108169575,11.3600678704092,50,95,50095
-9.93815009240079,-43.3614242133312,40,68,40068
8.90343087350093,125.656234495819,49,152,49152
60.795428485106,149.877280391717,75,164,75164
-35.9064323108585,140.085954667359,27,160,27160
68.4598277528583,22.9419549535537,79,101,79101
-24.7469754463098,-49.3795324715461,32,65,32065
-9.04155148320355,-44.3840471661782,40,67,40067
-10.4097434240454,-51.918982073704306,39,64,39064
12.1507549830383,6.70443291955902,51,93,51093
53.166081804024095,48.3625685742192,71,114,71114
-20.8312588578352,-57.263758761925104,34,61,34061
-19.2949313133196,135.064569102058,35,157,35157
50.8754589186404,40.912962878751294,70,110,70110
66.6335806553232,25.051740616932,78,102,78102
-5.51883752366529,-49.0761472953065,42,65,42065
-29.9504586078935,-56.6044202204042,30,61,30061
-34.3146232597535,-56.8249194886338,27,61,27061
24.1424660542313,78.184317587312,57,129,57129
41.836522663150305,23.8331381878992,65,101,65101
-30.6023491549356,151.094076995144,29,165,29165
40.49002703671351,28.8753804909611,65,104,65104
-4.07937373635305,-49.822342122528305,42,65,42065
-22.1974727838252,147.235331880709,33,163,33163
23.1242579287126,-98.00023533300339,56,40,56040
-22.1048459694546,20.6546427288965,33,100,33100
-37.099053046484094,-57.9964669617805,26,61,26061
26.0586868165365,-101.358814319671,58,39,58039
56.1962921141826,24.1665421739477,73,102,73102
2.21202269030251,35.7688995564569,46,107,46107
-13.6004469601065,-39.880993611771906,38,70,38070
-21.7735133337696,-48.70815154045751,34,65,34065
-3.48129455844782,-54.8354053572698,43,62,43062
25.4937768585632,-111.886813855681,57,34,57034
-35.2620351406982,141.252360875172,27,160,27160
63.4974598120798,120.773414224227,76,150,76150
-27.8574865411836,-49.055698245995,31,65,31065
-26.675606297401,24.8258646329991,31,102,31102
-25.6568572391461,-61.19624041168569,32,59,32059
6.39071733635366,4.21731854605387,48,92,48092
70.5013724659898,-21.9918896224645,80,79,80079
-25.1924103420688,151.619438726819,32,165,32165
-32.3757598509063,-55.9130791565742,28,62,28062
-26.6428247440206,144.005959570262,31,162,31162
-34.5581700655052,-60.482476634581694,27,59,27059
55.726062577598704,-6.28384204749716,72,86,72086
-34.4234534745165,138.299473897128,27,159,27159
44.734226095543505,25.8163679566228,67,102,67102
26.183080221086,-104.987719064569,58,37,58037
-27.3206690263593,29.8358692566647,31,104,31104
15.7775881577221,104.39334427955,52,142,52142
58.2465014668018,92.4723886056862,74,136,74136
-27.0377889011207,-59.7620041775276,31,60,31060
43.619273080203,26.2415728404901,66,103,66103
1.21896361408226,109.387864179974,45,144,45144
19.7104900718588,99.5289597375044,54,139,54139
-40.895661886194496,-62.8879868145246,24,58,24058
58.984449795295,25.2117250443316,74,102,74102
-7.10693109273243,-38.2500376243557,41,70,41070
47.1126839313096,47.7731577840859,68,113,68113
-23.4964637072495,-47.460541928773,33,66,33066
-0.420278251667577,36.1560025323376,44,108,44108
37.98971672899631,31.9454282822341,63,105,63105
-32.7416494790334,-59.951960611209,28,60,28060
-21.2026129616876,21.6761520899888,34,100,34100
-28.6930504835157,-66.88898966112751,30,56,30056
-30.5881981320968,-64.0027663789904,29,57,29057
50.4232253420444,5.40416726221465,70,92,70092
65.2068477688007,17.630138873502,77,98,77098
-23.1448148692493,-63.7184747182306,33,58,33058
49.54046491666271,12.8892561959143,69,96,69096
-21.6714263640555,117.713061631365,34,148,34148
-24.1050849507686,-61.4451326320896,32,59,32059
9.91953205274088,7.43357687486978,49,93,49093
-21.4243513365342,-44.594692366915,34,67,34067
-27.0203274296058,-63.5365521704516,31,58,31058
60.46219837830449,24.7462275479262,75,102,75102
40.148051524567,43.341651515751,65,111,65111
-28.7838766838036,-62.401866754548706,30,58,30058
23.7427195581663,84.5644393998426,56,132,56132
-15.6267185174551,131.125581386817,37,155,37155
-33.3481780753282,-59.2038835214778,28,60,28060
51.136148105447,114.693763848733,70,147,70147
0.775290655223166,-52.0337505862795,45,63,45063
47.3793810402141,40.11734127899,68,110,68110
-6.50057452839617,107.817097643702,41,143,41143
45.5375224047285,17.2934410272871,67,98,67098
56.5248218499832,16.0618012924348,73,98,73098
6.95472317849272,81.19503025198541,48,130,48130
-29.9373224806889,142.060882970568,30,161,30161
-37.4544955744494,-61.89239040453,26,59,26059
-17.7187063624956,-61.2222930859547,36,59,36059
61.8041853119829,33.9179722642152,75,106,75106
-34.0551714906165,-57.3630690945393,27,61,27061
-21.6222667687168,-56.69194682098151,34,61,34061
44.442388751039296,28.2971274055787,67,104,67104
-30.9074898864363,-60.0506249715692,29,59,29059
60.443847100332704,29.9442704730048,75,104,75104
9.4723091483697,-74.80882916337059,49,52,49052
-1.56888528216476,102.106184489439,44,141,44141
39.6807497919347,32.8708017406356,64,106,64106
16.0486817917654,101.70678699606,53,140,53140
55.077720824079506,41.0457810359508,72,110,72110
53.4072615181589,18.4356483624472,71,99,71099
-16.2264672878982,-52.7198873874058,36,63,36063
-19.9816212631452,136.626871618996,35,158,35158
51.9635407549954,16.717495631217,70,98,70098
-24.9565872038857,119.434470097928,32,149,32149
-24.2632829562308,139.423204102752,32,159,32159
43.1187831416334,11.2968278879488,66,95,66095
-33.9516861,140.8500028,28,160,28160
-20.4109467744417,-63.316295979391,34,58,34058
10.4212511552951,-2.4672164622743,50,88,50088
49.5075981,22.2651834,69,101,69101
-26.5906833,120.2260383,31,150,31150
-21.8734626299209,-46.4673260168986,34,66,34066
-37.891794533287104,-69.6712944534733,26,55,26055
-30.6122228212917,146.362593533709,29,163,29163
66.82261227116409,34.5111087683872,78,107,78107
-25.8493707001051,-49.0359898641376,32,65,32065
-20.3294033310554,-48.33491612378489,34,65,34065
-22.7175385112366,140.019520061854,33,160,33160
12.7706507107841,105.965213431141,51,142,51142
52.8435032238607,58.8684988146287,71,119,71119
-33.5256957744775,-66.303451026039,28,56,28056
-0.538374246066562,34.1658249260361,44,107,44107
-22.9775263356261,119.995435303945,33,149,33149
51.4970807174452,87.75146009886579,70,133,70133
23.0974644804292,-100.246798070374,56,39,56039
21.1162162967638,-99.105857344777,55,40,55040
-30.5154313710407,135.347164215985,29,157,29157
10.7136574485426,4.79696470588598,50,92,50092
-8.97922388584749,-68.9927192790416,40,55,40055
-31.4637858151436,115.879974194278,29,147,29147
-6.94236898525023,-79.62306074667511,41,50,41050
-20.6418849325154,141.013827676037,34,160,34160
0.91137541184047,117.010485452202,45,148,45148
19.9800679287418,-99.7889317750754,54,40,54040
-45.5631123152956,-70.724367738842,22,54,22054
-20.717834555798,140.451775311469,34,160,34160
-15.1290548191892,131.690925926207,37,155,37155
-16.8837557604799,-44.373528010993105,36,67,36067
-35.9625218081931,-59.0200695652775,27,60,27060
-23.436346306424,-48.6063849399485,33,65,33065
54.4885028124688,-5.47628186880664,72,87,72087
-23.8823844144319,139.536181752866,33,159,33159
-34.3490548309049,135.612132513082,27,157,27157
-9.78858489275167,-66.46501831351729,40,56,40056
-7.47355428246649,-72.9447308279027,41,53,41053
-12.0473620211402,-47.7345618889575,38,66,38066
-29.6023411016492,152.587985648211,30,166,30166
5.87762870262404,0.382017349368948,47,90,47090
7.2133578937998,5.25194083004873,48,92,48092
-34.0477188840077,22.3679597731508,27,101,27101
46.1157313772018,91.5885258672056,68,135,68135
-7.59869033807932,-73.04203584334951,41,53,41053
-38.187480165628,-70.1099147214494,25,54,25054
-9.66743487836375,-65.0425841901538,40,57,40057
-19.2079878276301,25.7902792217861,35,102,35102
45.649749294698495,38.222797316906,67,109,67109
-3.97420406652368,-73.4200374823294,43,53,43053
49.2503514771392,18.0949071249135,69,99,69099
45.321540603209904,27.2406775217326,67,103,67103
-21.7048789570496,-47.2376066726348,34,66,34066
-29.9205852426474,22.2974811739211,30,101,30101
51.9376288968522,22.4754781239351,70,101,70101
3.76349331825967,-61.756200686983,46,59,46059
48.1253530053936,95.70580631722339,69,137,69137
-17.9849314965916,-65.6308890655346,36,57,36057
19.6084499026677,81.9412802149308,54,130,54130
46.86739164039609,16.0051463098787,68,98,68098
7.24489073847706,124.811705038784,48,152,48152
48.2963833269254,44.283431544968096,69,112,69112
-36.8713467613686,143.520345959736,26,161,26161
21.8847254111794,84.335724245974,55,132,55132
63.8928095074794,122.749953313061,76,151,76151
49.6368619066386,114.974592816176,69,147,69147
-50.7514638179912,-70.7611047690866,19,54,19054
-26.052083521344,116.158334320509,31,148,31148
-5.05177036668661,-41.7512315982097,42,69,42069
39.4050200705674,17.0284115434013,64,98,64098
-18.1837587,142.2662732,35,161,35161
-23.547938270653,24.731344824793,33,102,33102
47.891629715384894,30.3094475977838,68,105,68105
-5.59350317660059,-79.9579986333609,42,50,42050
-45.2552882406194,-68.8897218214721,22,55,22055
-20.5981313360091,-47.6730422454314,34,66,34066
-22.136128153835,20.9846874135712,33,100,33100
-10.7507897476081,-37.7571121677727,39,71,39071
-18.0193125393965,122.598426091896,35,151,35151
-23.108193369342,118.982059519292,33,149,33149
21.1439552503901,-104.732651800026,55,37,55037
-30.3789832566104,20.5020255494022,29,100,29100
60.2340930671936,17.2214193361946,75,98,75098
-26.9804919448372,-65.28150397839,31,57,31057
0.852370915349698,-59.6155781108688,45,60,45060
7.20208899311227,9.52689287494079,48,94,48094
-17.8419240096731,-41.422956760225,36,69,36069
4.23131310291392,-75.242509506811,47,52,47052
-31.3709923909233,141.611874560788,29,160,29160
-13.2591956270685,-56.019775719803,38,61,38061
17.2653903669621,102.244892883511,53,141,53141
43.2331965035955,19.4571664598808,66,99,66099
-30.1920424939346,135.208359994191,29,157,29157
18.5716795102933,-96.45078621418381,54,41,54041
58.9089168618812,16.5008492756292,74,98,74098
74.6039917509476,-22.0806966476175,82,78,82078
-16.1630394277854,142.269969729217,36,161,36161
-23.9438662445711,-53.9460398959382,33,63,33063
52.095833030412,19.4876030894026,71,99,71099
6.94014120712586,-2.34850709069031,48,88,48088
-26.1262496413576,149.972909984195,31,164,31164
-3.41946451231785,-44.7803832895384,43,67,43067
12.4331819148428,77.27978836951,51,128,51128
65.356456645653,27.0168413666887,77,103,77103
11.8671628810308,9.00228910131399,50,94,50094
-9.58235774625651,119.357056352137,40,149,40149
3.23249132612654,39.2175758684644,46,109,46109
-19.0457463795403,-68.0640600411684,35,55,35055
-30.9391613143912,151.401078779321,29,165,29165
-24.5175873401038,145.761019882205,32,162,32162
51.6436919063044,105.557119464051,70,142,70142
-45.4971823345864,-68.3062752280294,22,55,22055
54.057403540039694,19.2436028129982,72,99,72099
-29.3127940137517,18.7826027171778,30,99,30099
-27.7237015951729,-59.8903435427231,31,60,31060
-23.715163882672,-49.5028381246662,33,65,33065
-24.5353428746231,139.567899156302,32,159,32159
57.0921469481537,27.6291410993049,73,103,73103
16.2896228194738,-0.045026489780548,53,89,53089
-3.01833710649006,38.281547122664705,43,109,43109
9.02926151576063,-0.527713617989232,49,89,49089
9.23008149891762,-2.28853440353023,49,88,49088
46.656781499127504,13.9421527614738,68,96,68096
-9.52952004843194,-36.972736969528704,40,71,40071
-10.4605143595521,-62.5712198639602,39,58,39058
60.1697496019292,17.9259016856575,75,98,75098
-9.74551822148248,-45.3539188396092,40,67,40067
-1.40274052566371,120.827057107272,44,150,44150
-7.77336190624845,-72.20084745241249,41,53,41053
0.960236846701311,-59.912462482178306,45,60,45060
-34.1171284594728,119.072499055401,27,149,27149
50.27461975774089,21.2864861643114,70,100,70100
41.631274317418,75.8454314608374,65,127,65127
14.8815203376978,102.151221704025,52,141,52141
38.61949824831311,-0.67316718089919,64,89,64089
-50.434970718215,-71.5047949842398,19,54,19054
42.456376815880496,73.8137235855637,66,126,66126
51.9369348100883,44.924796012246496,70,112,70112
-0.941322019731797,120.225255765883,44,150,44150
-26.5906833,120.2260383,31,150,31150
-31.0524522081316,118.105192705107,29,149,29149
-7.51648776599496,-63.0170224127166,41,58,41058
-30.4017034903392,20.4947013455413,29,100,29100
-26.3829126820775,146.246633877971,31,163,31163
14.9577809873927,-16.8688507499441,52,81,52081
-41.2699556965258,-68.87577328224009,24,55,24055
48.7243917468642,9.09661997454497,69,94,69094
-48.818528930276,-69.7699095968336,20,55,20055
26.798045322271,-104.190197741596,58,37,58037
-13.3054405538981,-70.29809478755111,38,54,38054
-34.0148470600351,142.474822908288,27,161,27161
-13.1984379718609,-51.9062580852664,38,64,38064
61.8127327691724,77.432358608667,75,128,75128
46.2419186722956,24.1847755597654,68,102,68102
63.6622860503939,66.74600902452849,76,123,76123
31.6359455788574,-116.471596318247,60,31,60031
50.469378382127,103.786135821472,70,141,70141
50.7363078555737,18.9346649839176,70,99,70099
8.82320779643072,7.04668265151358,49,93,49093
10.163687252753,7.90580241039284,50,93,50093
-31.0912183692903,-66.7335946948567,29,56,29056
-14.4801534843832,-58.494755149564895,37,60,37060
-26.7407370112584,-65.7757207421946,31,57,31057
48.0971135334619,102.553108869569,69,141,69141
-11.6904986867137,-46.1375946726624,39,66,39066
51.8179184191276,32.8956642381115,70,106,70106
39.242454097537504,31.3963950028329,64,105,64105
11.7319392525023,9.58731279297146,50,94,50094
11.313093758458,11.3053125106852,50,95,50095
8.29248297706015,100.259065225707,49,140,49140
16.3839058732419,-14.0630751505312,53,82,53082
46.2776734093724,44.929518018966,68,112,68112
-25.2570199636288,141.40563667347,32,160,32160
14.2732270866271,104.586123666311,52,142,52142
-28.2218722199052,-60.748977825608094,30,59,30059
62.27606334901311,42.7930540110464,76,111,76111
-31.3610573125203,131.321531615654,29,155,29155
-3.91354621668468,-40.3402076752149,43,69,43069
-2.30794202953011,-45.2713928298796,43,67,43067
-6.39545009375084,-55.5657216650903,41,62,41062
-36.903280124439505,142.330804140091,26,161,26161
10.8605949054348,79.0652585203632,50,129,50129
-26.9213003587129,148.052955036378,31,164,31164
-28.8806681223601,152.570790009346,30,166,30166
-26.3835405530973,149.7169485928,31,164,31164
-12.3479895347638,-45.995221411115104,38,67,38067
-27.4889919319833,-53.3654196240734,31,63,31063
-11.5680919997539,-37.816890610642,39,71,39071
-28.7985267993718,-49.9487803624722,30,65,30065
-21.1581589184808,117.392079385963,34,148,34148
23.5187694398389,-106.313572079496,56,36,56036
18.8819678403257,-98.7199810375753,54,40,54040
-12.5050499479622,-74.7082081571383,38,52,38052
8.74321276268436,-76.5396261993202,49,51,49051
-5.25568617816967,-49.3261907717486,42,65,42065
19.8707158489081,-89.2394166464943,54,45,54045
18.5466960352775,-96.24743352646111,54,41,54041
52.7538552673184,104.456900354899,71,142,71142
-29.7778448455044,-61.802917888303696,30,59,30059
-5.95791999826644,-40.1177279341246,42,69,42069
17.725789518249,99.5737079978577,53,139,53139
62.393981640826,16.5649139366069,76,98,76098
42.5697010000638,12.0484977335504,66,96,66096
61.7781088547046,45.31729887390809,75,112,75112
-28.973824023173,29.8911044219121,30,104,30104
-26.0988735156456,-49.3760769089478,31,65,31065
12.678660363501,5.50987885443012,51,92,51092
20.3406952266778,-99.9802564131189,55,40,55040
42.48536281020431,72.5027158483292,66,126,66126
4.52830764902802,-60.1795939906808,47,59,47059
-0.423120220242184,36.0189118835115,44,108,44108
-12.0705614360999,-59.662332047190496,38,60,38060
-38.5181848579538,143.344515733386,25,161,25161
-28.6834349248543,-67.4431314061232,30,56,30056
60.2964466339149,16.2776840120288,75,98,75098
52.18728855331,16.7144990079138,71,98,71098
-19.3730094577833,25.8774046832343,35,102,35102
-26.6318942616402,-53.886345682549695,31,63,31063
17.5958645208343,77.98724428779471,53,128,53128
51.6352806134902,90.0737650985181,70,135,70135
55.1160884076991,72.4408221486326,72,126,72126
-16.3482253357951,133.919343661571,36,156,36156
-4.65506105944896,-38.9425139556171,42,70,42070
50.6657656684696,105.263171115546,70,142,70142
-35.9914980009106,139.578082803063,27,159,27159
-7.62520570654302,-36.576899913046496,41,71,41071
-25.1805341116642,-65.4963034989795,32,57,32057
16.2896218583451,-0.044627024311694,53,89,53089
-26.1095764203932,148.652764513968,31,164,31164
12.5544682416507,6.11064816064633,51,93,51093
-31.3583061846262,-66.7463944728679,29,56,29056
47.846527339252305,118.481457432737,68,149,68149
4.89554282622704,-71.5808806536046,47,54,47054
38.1308826433722,-8.42475228806435,64,85,64085
17.1040473255282,102.8789550578,53,141,53141
-12.6186574915775,-47.4488122059241,38,66,38066
22.3534619289037,72.9583702449179,56,126,56126
49.4816976476148,24.4244232253948,69,102,69102
11.2722623170922,103.332441166444,50,141,50141
-24.9674057847357,143.973964372009,32,161,32161
12.4690028740015,-11.9084544056511,51,84,51084
-16.456842279535,-48.9922126957189,36,65,36065
8.6281499482913,8.37305902406252,49,94,49094
9.25319663207355,-74.3525837271697,49,52,49052
64.8864739070394,56.346569124482,77,118,77118
-1.1520556842737,116.794144498767,44,148,44148
50.653250407952896,25.4782531475471,70,102,70102
47.3515520262497,92.1870960463067,68,136,68136
6.22212995014127,6.14014447012421,48,93,48093
6.30834684754504,6.41946219439034,48,93,48093
-17.1403567228965,-39.8781046936808,36,70,36070
-11.793568989494,-46.2330549252017,39,66,39066
39.862873911743,-6.15565914599596,64,86,64086
-35.0553994618511,-69.5596421827356,27,55,27055
62.163024891068495,117.745113519553,76,148,76148
0.037127111789,110.099766425992,45,145,45145
47.9004634515929,46.1270009609162,68,113,68113
51.4603202291511,28.8659926153028,70,104,70104
-8.22430704374129,-42.537837968007906,40,68,40068
42.386111987946,19.046059114504,66,99,66099
-19.8755613093732,136.302970658651,35,158,35158
61.7657033810936,66.0000830711806,75,123,75123
0.451126111504474,40.28712758146791,45,110,45110
-3.15223780876556,-43.5123992579242,43,68,43068
42.1588980374918,22.8579029842006,66,101,66101
56.7082885224717,49.7606069282238,73,114,73114
-8.591541061343,-55.0654157406368,40,62,40062
-26.6524662028738,21.8344617396175,31,100,31100
18.2072622039831,75.7073518695872,54,127,54127
58.7420999296105,40.2788699164377,74,110,74110
14.2516424796663,-5.98237332135648,52,87,52087
-31.8369230510638,132.699166131307,29,156,29156
-8.05934330178589,-71.2016528341959,40,54,40054
55.2529773152766,41.815114687945,72,110,72110
67.306041020591,22.241163003464,78,101,78101
-12.5393917370898,-38.706392851176304,38,70,38070
-32.1272644729218,133.808955728652,28,156,28156
50.2872296803238,98.9553957020717,70,139,70139
-24.2642481803244,139.423020015982,32,159,32159
63.9623116478455,14.0510343198307,76,97,76097
0.099872300976509,-51.0915049416848,45,64,45064
6.60618317332052,-2.10124027912586,48,88,48088
-8.66269478750012,-76.8572087361125,40,51,40051
12.349300378947,9.63469052828545,51,94,51094
31.843642533356,75.13701482867711,60,127,60127
-32.3037097242669,125.214823901783,28,152,28152
-8.63044941916671,-35.8337409325547,40,72,40072
62.02792121335649,24.4888789071956,76,102,76102
62.80065685158031,22.8550819153599,76,101,76101
-20.1782528312063,-47.0463930240643,34,66,34066
-22.5905546855201,136.884488242763,33,158,33158
66.8115404977294,27.5021107622469,78,103,78103
12.7967791426376,104.778829207241,51,142,51142
24.3751383533404,-105.14937857851,57,37,57037
-25.1860615159676,132.513965576665,32,156,32156
-33.9677626690818,142.61921212449,28,161,28161
12.3817148512965,103.26081350026,51,141,51141
-9.83945201725763,-41.5482559000425,40,69,40069
-26.3840883475967,-53.5314117109286,31,63,31063
18.1086968815595,99.0218929389213,54,139,54139
-26.7561257383036,20.0007598336479,31,100,31100
-26.8950307689883,24.7514450780962,31,102,31102
27.2296344153496,-101.42117664124,58,39,58039
-33.8134235335945,19.8146842126136,28,99,28099
-13.6019597165474,-41.3314771808074,38,69,38069
-2.42895055451749,37.666753704048496,43,108,43108
60.895330685014,26.5634186515038,75,103,75103
-31.2435628256106,-54.241047494761,29,62,29062
-15.8299923040451,-49.6187856401512,37,65,37065
6.54682874730634,-2.16964795117965,48,88,48088
-19.6829586361143,-47.9525699939122,35,66,35066
6.66723630240776,3.06449102037088,48,91,48091
9.99112903622611,-75.26624133231391,49,52,49052
-11.4937423794988,-58.6271589809114,39,60,39060
62.4419632585275,12.9637762993084,76,96,76096
67.2599829808125,28.3606810344831,78,104,78104
23.2275168723404,-104.536979446525,56,37,56037
50.2899804767126,22.5534017442858,70,101,70101
-22.2110441694265,-56.7704239399048,33,61,33061
48.115817329597,20.755788675839,69,100,69100
62.70844651052649,147.537789172508,76,163,76163
-30.8865818425003,141.774831927655,29,160,29160
67.6907196289105,24.0779237960644,78,102,78102
-16.630642499083,-69.7176167352248,36,55,36055
53.0011002065662,16.1427731868327,71,98,71098
52.0766408782253,18.8042726290016,71,99,71099
-38.1447387398354,-65.8147797719358,25,57,25057
-34.7118426737792,-68.2794075764562,27,55,27055
46.552060608802,134.249041038787,68,157,68157
-23.0665985762987,-63.9621888905346,33,58,33058
-50.3305556,-73.2341667,19,53,19053
-29.6874540702799,115.339932784117,30,147,30147
-31.3725054491276,131.152854179568,29,155,29155
-9.41927155116146,-61.9708868113693,40,59,40059
-27.9450831850542,120.035918338407,31,150,31150
59.2562149124656,15.3733099409825,74,97,74097
-29.0185229921716,-62.0934080435188,30,58,30058
12.0925330861026,9.32342134825435,51,94,51094
-45.5824541043171,-70.950331236317,22,54,22054
-14.3102411381956,-39.2904764937001,37,70,37070
16.9872523660247,102.736189133173,53,141,53141
57.366692917666306,93.1206796318173,73,136,73136
-18.0359899900541,-48.548325082257904,35,65,35065
-9.88270250656157,-41.774971164592706,40,69,40069
10.0345307585995,-74.220636198781,50,52,50052
59.532757795740494,69.9864070920364,74,124,74124
47.876425309881505,103.436553638962,68,141,68141
51.5188996236052,45.0195568604227,70,112,70112
64.5071302166772,141.891164680108,77,160,77160
-35.3551131665466,145.559590596276,27,162,27162
-19.4773999513566,-68.6752051648744,35,55,35055
-18.2601348575712,-40.4418484137128,35,69,35069
-15.0678140268438,-47.080971792524,37,66,37066
24.8948017,91.8690311,57,135,57135
62.2864684038833,43.887354238961,76,111,76111
46.7948235276234,9.12698755360721,68,94,68094
-5.64701226109445,-44.432325856080496,42,67,42067
-17.7429784796164,123.580912590252,36,151,36151
-26.7031265919844,26.1491182217903,31,103,31103
43.131046821965,25.1303573685067,66,102,66102
57.680834795254896,29.376997480694,73,104,73104
-7.63555519878799,-42.3935587690144,41,68,41068
14.9138769634382,-12.4569643889463,52,83,52083
46.9869671118637,119.266575603473,68,149,68149
38.8793259038544,30.8018609733016,64,105,64105
21.4175190026805,-101.278121496276,55,39,55039
27.271541973689,77.9641964652299,58,128,58128
-4.15645974443363,-39.009261545260706,42,70,42070
-26.8458901219663,25.9992226590258,31,102,31102
57.44685275774889,88.6120230862753,73,134,73134
7.35348990053814,-2.38812464869595,48,88,48088
-15.0898430768697,-41.1019299339769,37,69,37069
-38.9810344433988,-61.276386382570095,25,59,25059
59.0344576512347,27.0600252948409,74,103,74103
11.5063079771825,4.49373949391121,50,92,50092
17.3923163686241,102.952622634777,53,141,53141
8.28278516427725,5.83244667907109,49,92,49092
16.0505432637799,103.979844368375,53,141,53141
-11.4018128985015,-39.3378751241296,39,70,39070
45.615991090414,27.5581499170909,67,103,67103
16.5541778047592,-89.4384615937811,53,45,53045
-38.1510587740109,-66.9277233986047,25,56,25056
40.9436221056322,34.2067072376315,65,107,65107
-26.079534446582,-51.156118645559104,31,64,31064
-19.0648518727735,-42.5537419392395,35,68,35068
54.8051329821671,59.9682107458138,72,119,72119
-6.76705229556149,-42.34364271897,41,68,41068
9.59601084697587,6.02063245416982,49,93,49093
-24.5581329564529,119.620919026287,32,149,32149
-18.0882091241806,-64.3475010212916,35,57,35057
57.3775218456061,47.0811653871175,73,113,73113
-38.0462450743828,-65.6239393438135,25,57,25057
-26.8422453373222,-62.7154638699206,31,58,31058
-21.1686155259803,22.3087659956259,34,101,34101
7.19846138900855,4.34954992263484,48,92,48092
-6.87316117006241,-55.4380073568758,41,62,41062
-19.1888391260454,-43.2583313085744,35,68,35068
18.0183677,-91.6725355,54,44,54044
43.7845749623585,23.994884079495,66,101,66101
23.8310284821024,90.5229122943146,56,135,56135
49.5548961003682,107.380740688448,69,143,69143
-16.0403659333497,142.57278131048,36,161,36161
16.2894279319287,-0.045096009030751,53,89,53089
-16.2239368283079,-69.4623483607661,36,55,36055
